idGroup|idProject|idIssue|descIssue|titleIssue|createAtIssue|labelsIssue|UpdateAtIssue|stateIssue|idAuthorIssue|idAssigneeIssue
1024|317|2437|## Descripción del meeting: En este mitin el grupo se reunirá para determinar los issues de la primera práctica, desmenuzar esta en trozos evaluables y distribuir estas mismas entre los integrantes del grupo.  ## Fecha, lugar y duración estimada: El meeting será el día Martes día 1 de Octubre de 2019 en Canalobre 6 a las 15 Se estima que el meeting dure 1 hora hasta las 16  ## Motivo del meeting: Prepararnos para el primer sprint y poder ponernos a programar de inmediato cuando nos expliquen la librería JMS.  ## Puntos a tratar en el meeting: 1. Determinar los issues con los que vamos a trabajar en el primer sprint. 2. Distribuir estos issues entre los miembros del grupo.  ## Contexto: El comienzo del primer periodo de sprint es lo que ha requerido que se produzca este meeting para determinar nuestros objetivos y distribución de tareas.|Primer Meeting: Planificación del primer Sprint|2019-10-01T13:16:59.752Z|Meeting|2019-10-01T14:47:55.726Z|closed|893|893.0
1025|319|2965|Cuando se introduce una noticia por pantalla en el gestor no se puede escribir el contenido de la noticia en más de una linea|Escribir noticias por pantalla falla|2019-11-02T09:41:57.322Z|bug;high|2019-11-02T13:58:40.622Z|closed|899|898.0
1025|319|2964|El cliente es capaz de filtrar noticias por fecha|Buscar noticias por fecha|2019-11-02T09:38:16.802Z|medium;user-story|2019-11-02T14:02:41.257Z|closed|899|896.0
1025|319|2931|Dado un fichero txt, el gestor crea una noticia.|Gestor crea una noticia a partir de un fichero|2019-10-31T16:23:18.586Z|user-story|2019-10-31T17:36:46.686Z|closed|898|897.0
1025|319|2928||Meeting 5|2019-10-31T16:18:59.438Z|Meeting;high|2019-10-31T17:47:06.886Z|closed|898|898.0
1025|319|2864||Gestor envía noticias a los clientes|2019-10-25T12:24:01.993Z|high;user-story|2019-10-27T17:49:19.180Z|closed|898|897.0
1025|319|2863|El gestor crea las noticias a través de la consola y las almacena para enviarlas posteriormente|Gestor crea noticias a través de la consola|2019-10-25T12:23:31.052Z|high;user-story|2019-10-27T17:49:27.226Z|closed|898|897.0
1025|319|2862|El objetivo principal de este sprint es conseguir que el cliente lea las noticias que envía el gestor|Cliente lee noticias|2019-10-25T12:22:06.310Z|feature;high|2019-11-01T17:27:03.961Z|closed|898|896.0
1025|319|2859||Meeting 4|2019-10-25T10:02:25.337Z|Meeting|2019-10-25T12:15:20.541Z|closed|898|898.0
1025|319|2732|El cliente envía al gestor una petición con las noticias que quiere ver utilizando ObjectMessage, el objeto será una PeticiónNoticia con los campos Título,Palabra Clave, Fecha Inicio y Fecha Fin.|Cliente envía una petición con las noticias que quiere ver|2019-10-17T17:06:24.281Z|user-story|2019-10-20T09:31:22.959Z|closed|898|897.0
1025|319|2731|Cliente se logea haciendo de productor para mandar al gestor su nombre de usuario y tipo de suscripción, después almacena estos datos en un Hash Map.|Cliente se logea en la agencia de noticias usando Map Message.|2019-10-17T16:24:30.788Z|high;user-story|2019-10-17T19:23:07.788Z|closed|898|896.0
1025|319|2730||Cliente se logea en el gestor y manda petición de noticias|2019-10-17T16:19:30.717Z|feature;high|2019-10-20T20:00:16.027Z|closed|898|896.0
1025|319|2728|Meeting del sprint 3|Meeting 3|2019-10-17T14:25:54.789Z|Meeting;high|2019-10-17T16:16:17.772Z|closed|898|898.0
1025|319|2663|Desarrollo de un elemento de comunicación síncrona utilizando colas, JMS y dos ficheros java distintos, de esta forma un productor manda un mensaje que solo puede ser consumido por un único consumidor.|Comunicación síncrona entre un consumidor y un productor mediante JMS y colas|2019-10-13T09:43:20.973Z|medium;user-story|2019-10-13T15:47:08.933Z|closed|898|896.0
1025|319|2662||Desarrollo de un elemento de comunicación síncrona entre un consumidor y un productor|2019-10-13T09:34:28.235Z|feature;medium|2019-10-13T15:46:55.886Z|closed|898|896.0
1025|319|2659|Planificación del segundo sprint. |Meeting 2|2019-10-13T09:08:31.100Z|Meeting|2019-10-13T09:43:39.177Z|closed|898|898.0
1025|319|2496||Instalación openmq y ejecucion HelloWorldClass.java|2019-10-04T10:33:03.053Z|high;workitem|2019-10-04T10:33:40.867Z|closed|899|899.0
1025|319|2488|Instalar y declarar las variables de entorno.|Instalación openmq y ejecucion HelloWorldClass.java|2019-10-04T09:58:21.756Z|high;workitem|2019-10-04T10:41:58.383Z|closed|898|896.0
1025|319|2487|Hoy vamos a planificar el comienzo de la práctica y todo lo que tenemos que tener preparado: descargas,directorios creados...etc.|Meeting 1|2019-10-04T09:53:28.349Z|Meeting;high|2019-10-13T09:00:34.468Z|closed|898|898.0
1026|321|3018||Terminar de comentar codigo|2019-11-03T20:21:54.432Z|medium;user-story|2019-11-03T22:51:35.247Z|closed|902|903.0
1026|321|3017||Crear README|2019-11-03T20:21:22.932Z|medium;user-story|2019-11-03T20:38:44.604Z|closed|902|902.0
1026|321|3014||Diferenciar Login de Petición en Gestor|2019-11-03T19:38:55.551Z|medium;user-story|2019-11-03T20:37:20.971Z|closed|902|900.0
1026|321|3013||Crear método para verificar clientes|2019-11-03T19:38:24.807Z|medium;user-story|2019-11-03T20:38:44.957Z|closed|902|902.0
1026|321|2938||Crear esqueleto del proyecto|2019-10-31T17:03:42.982Z|feature;high|2019-11-03T20:37:20.183Z|closed|902|900.0
1026|321|2937||Eliminar clase Fecha|2019-10-31T16:44:45.701Z|bug;high|2019-11-02T19:59:47.735Z|closed|902|902.0
1026|321|2924||Leer varias noticias desde un fichero|2019-10-30T23:05:23.837Z|bug;high|2019-11-03T02:23:47.954Z|opened|902|901.0
1026|321|2915||Reunión 6|2019-10-28T19:23:31.879Z|Meeting|2019-10-28T22:45:43.284Z|closed|902|902.0
1026|321|2914||Crear clase Petición|2019-10-28T19:18:35.016Z|feature;high|2019-10-30T17:23:51.501Z|closed|902|902.0
1026|321|2913||Eliminar clase Mensaje|2019-10-28T19:17:40.545Z|bug;high|2019-10-31T16:40:55.268Z|closed|902|900.0
1026|321|2912||Crear interfaz gestor|2019-10-28T19:05:10.548Z|feature;high|2019-11-03T21:35:39.430Z|closed|902|901.0
1026|321|2911||Crear interfaz cliente|2019-10-28T19:04:52.400Z|feature;high|2019-11-03T21:35:39.177Z|closed|902|901.0
1026|321|2910||Reunión 5|2019-10-28T18:45:36.481Z|Meeting;high|2019-10-28T19:26:44.692Z|closed|902|902.0
1026|321|2824||Añadir funcionalidad extra (Free o Premium)|2019-10-21T17:45:56.297Z|feature;medium|2019-11-03T22:51:35.949Z|closed|902|903.0
1026|321|2823||Crear filtro noticia por fecha|2019-10-21T17:44:12.952Z|medium;user-story|2019-10-28T18:48:55.078Z|closed|902|901.0
1026|321|2822||Crear filtro noticias por palabra clave|2019-10-21T17:43:25.166Z|medium;user-story|2019-10-31T16:56:39.115Z|closed|902|903.0
1026|321|2821||Crear filtro noticias por temática|2019-10-21T17:42:18.327Z|medium;user-story|2019-10-27T15:00:02.412Z|closed|902|902.0
1026|321|2820||Crear Filtro Noticias|2019-10-21T17:40:07.922Z|feature;high|2019-10-31T16:56:38.806Z|closed|902|903.0
1026|321|2819||Implementar opción consulta noticias|2019-10-21T17:38:44.454Z|feature;high|2019-11-03T21:36:50.872Z|closed|902|903.0
1026|321|2816||Cambiar fecha usando Date|2019-10-21T17:22:58.558Z|bug;medium|2019-10-27T14:19:03.387Z|closed|902|902.0
1026|321|2815||Hacer clase Mensaje|2019-10-21T17:22:12.523Z|feature;high|2019-10-28T19:26:49.836Z|closed|902|902.0
1026|321|2814||Reunión 4|2019-10-21T17:20:10.840Z|Meeting;high|2019-10-28T18:45:02.223Z|closed|902|
1026|321|2683||Pasar noticias por pantalla|2019-10-14T16:30:23.496Z|medium;user-story|2019-10-20T23:14:37.244Z|closed|902|902.0
1026|321|2682||Pasar noticias por fichero|2019-10-14T16:26:17.589Z|medium;user-story|2019-10-20T21:14:20.905Z|closed|902|901.0
1026|321|2681||Completar clase Noticia|2019-10-14T16:24:40.109Z|medium;user-story|2019-10-20T20:41:01.142Z|closed|902|902.0
1026|321|2680||Crear Lista Noticias|2019-10-14T16:23:13.802Z|medium;user-story|2019-10-20T21:14:20.573Z|closed|902|901.0
1026|321|2679||Insertar noticias|2019-10-14T16:22:26.691Z|feature;high|2019-10-27T12:40:20.417Z|closed|902|902.0
1026|321|2678||Almacenar clientes|2019-10-14T16:20:27.025Z|medium;user-story|2019-11-03T02:23:23.599Z|closed|902|900.0
1026|321|2677||Implementar en Servidor|2019-10-14T16:18:31.645Z|medium;user-story|2019-10-20T19:58:35.563Z|closed|902|900.0
1026|321|2676||Implementar en cliente|2019-10-14T16:18:03.394Z|medium;user-story|2019-10-20T20:03:01.909Z|closed|902|903.0
1026|321|2675||Crear login|2019-10-14T16:17:16.813Z|feature;high|2019-11-02T19:59:47.257Z|closed|902|902.0
1026|321|2674|Seguimos tomando decisiones sobre el desarrollo de la práctica/|Reunión 3|2019-10-14T15:25:38.006Z|Meeting;high|2019-10-14T16:15:15.835Z|closed|902|902.0
1026|321|2658||Diseñar proceso de comunicación entre las diferentes clases|2019-10-12T15:41:51.376Z|medium;user-story|2019-10-14T16:15:41.447Z|closed|900|900.0
1026|321|2657||Crear clase gestor|2019-10-12T15:40:28.469Z|medium;user-story|2019-10-14T16:15:26.815Z|closed|900|902.0
1026|321|2656||Completar clase Cliente|2019-10-12T15:39:10.286Z|medium;user-story|2019-10-14T16:16:12.231Z|closed|900|901.0
1026|321|2655|Añadir los atributos de la clase Noticia|Completar clase Noticia|2019-10-12T15:26:58.435Z|medium;user-story|2019-10-14T16:16:03.604Z|closed|900|903.0
1026|321|2654|Hablamos de la planificación del proyecto y repartimos tareas.|Reunión 2|2019-10-12T15:22:33.158Z|Meeting;high|2019-10-12T15:43:27.374Z|closed|902|902.0
1026|321|2573||Creación clase Cliente|2019-10-06T17:01:39.037Z|feature|2019-10-06T17:26:16.360Z|closed|900|901.0
1026|321|2572||Creación de la clase Noticia con sus atributos|2019-10-06T17:00:54.869Z|feature|2019-10-06T17:29:41.721Z|closed|900|903.0
1026|321|2571|Instalar eclipse y software asociado para realizar la práctica.|Instalar entorno de desarrollo y software asociado|2019-10-06T16:49:02.158Z|workitem|2019-10-06T17:25:59.086Z|closed|900|900.0
1026|321|2564|Reunión inicial en la que empezamos a planificar el proyecto.|Reunión I|2019-10-06T16:37:08.455Z|Meeting;high|2019-10-06T17:30:59.793Z|closed|902|902.0
1009|323|2998||Sanear entrada al crear noticias en el gestor|2019-11-03T12:54:38.652Z||2019-11-03T15:03:39.487Z|closed|835|835.0
1009|323|2927|Sería un puntazo de cara a la presentación hacer dos scripts (bat o sh, mejor sh) que abran, compilen y ejecuten cada uno de los programas Cliente y Gestor para que sea más fácil y cómodos exponerlos en la presentación.|Crear disparadores|2019-10-31T14:41:34.065Z|low;workitem|2019-11-03T01:07:44.846Z|closed|832|832.0
1009|323|2925|Introducir constantes en aquellos sitios en los que los valores de las variables no cambia, por ejemplo los nombres de las colas.|Introducir constantes para los valores que no cambian|2019-10-31T11:11:28.326Z|low|2019-11-03T00:53:17.765Z|closed|832|833.0
1009|323|2884|El gestor almacena los nombres de usuario para que no haya repetidos pero tambien deberia quitarlos si un un usuario se desconecta (para conectarse más tarde con el mismo nombre).  El cliente debe decirle al gestor que se esta desconectando antes de cerrarse en la función exit.  El gestor debe eliminar al usuario que se desconecta de la lista de usuarios.|Gestor quita clientes cuando estos se desconectan|2019-10-27T10:53:18.278Z|bug|2019-10-31T15:26:29.261Z|closed|832|832.0
1009|323|2857|Hay un memory leak, habría que cerrar las conexiones al salir. Similar a #34 pero en Gestor|Cerrar conexiones en el Gestor|2019-10-24T17:35:56.943Z|bug|2019-10-24T20:56:35.176Z|closed|832|832.0
1009|323|2856|El servidor debería pedirle al cliente que cambie su username hasta que encuentre uno sin usar|Gestionar usuarios con nombres iguales|2019-10-24T16:55:14.395Z|bug|2019-10-24T22:23:58.594Z|closed|832|832.0
1009|323|2834|Parte de cliente de la tarea #31|Topic por defecto en el Cliente|2019-10-23T09:01:40.717Z|user-story|2019-10-23T09:34:39.906Z|closed|832|834.0
1009|323|2833|Actualmente se quedan abiertas, es un memory leak|Cerrar colas de remitente en el Cliente|2019-10-23T08:40:30.228Z|bug|2019-10-24T20:56:35.118Z|closed|832|832.0
1009|323|2832||Reunión para crear y asignar tareas|2019-10-23T08:27:15.380Z|Meeting|2019-10-23T12:54:33.146Z|closed|832|
1009|323|2826||Permitir acumular filtros desde la CLI de cliente|2019-10-21T18:29:57.128Z|feature|2019-10-23T09:39:31.550Z|closed|832|835.0
1009|323|2825|Todas las noticias deberán enviarse por dos topics: El topic por defecto y el topic de la temática correspondiente.  Aquellos clientes que no deseen filtrar por tema deberán suscribirse al topic por defecto y se desuscribiran de este en cuanto se subscriban a algún otro topic|Topic por defecto en el Gestor|2019-10-21T18:29:25.548Z|user-story|2019-10-23T09:01:00.161Z|closed|832|834.0
1009|323|2809|Memoria del proyecto (README.md) debe incluir: * El contenido del directorio raíz de vuestra práctica, no es necesario indicar el contenido de cada subdirectorio. * Una breve explicación de cómo ejecutar vuestra práctica (bien explicando las instrucciones de los pasos a seguir o proporcionando un fichero tipo Makefile o equivalente). * Un listado de los componentes (clases java) que forman la práctica, indicando brevemente una descripción de las mismas. * Qué requisitos se han desarrollado, tanto de la funcionalidad básica, como de la funcionalidad extra (si ésta última se ha realizado). * Además, debéis relacionar los requisitos de funcionalidad indicados en el enunciado y que hayáis implementado, con las clases Java indicadas anteriormente.|Memoria del proyecto|2019-10-20T18:26:03.070Z|workitem|2019-11-03T01:10:32.233Z|closed|832|832.0
1009|323|2799|Actualmente los filtros no pueden combinarse|Los filtros del cliente deben ser apilables|2019-10-20T16:48:46.548Z|bug|2019-10-20T16:51:36.844Z|closed|832|832.0
1009|323|2798|Clasificar cada noticia creada (bien por terminal o por fichero) en una de las tres categorías.  Ademas, enviar la noticia por el topic correspondiente.|gestorCreaNoticia.clasificaNoticia|2019-10-20T15:29:21.154Z|user-story|2019-10-20T16:02:13.199Z|closed|832|
1009|323|2797|Listar noticias en el gestor (Decir el numero de noticias que hay creadas)|gestorCLI.listarNoticias|2019-10-20T15:06:01.754Z|user-story|2019-10-20T15:28:44.270Z|closed|832|834.0
1009|323|2796|Debe contener únicamente noticias de Economía, deportes o politiza.  La primera palabra clave de cada noticia debe ser: economia deportes o politica  (Para poder filtrar por tema)|Corregir archivo noticias|2019-10-20T14:45:19.670Z|bug|2019-10-20T15:20:12.526Z|closed|832|834.0
1009|323|2669|Escribir unas cuantas noticias diversas (alrededor de 10) con distintas categorías y fechas para poder testear de manera cómoda.  El archivo debe tener un formato que el Gestor entienda (Ver #11)|Preparar un archivo de noticias (para testear)|2019-10-13T17:22:56.088Z|workitem|2019-10-20T14:40:06.886Z|closed|832|834.0
1009|323|2668||clienteVisualizarNoticias|2019-10-13T17:17:28.507Z|feature|2019-10-20T18:22:00.096Z|closed|832|835.0
1009|323|2667||Conectar gestor con el cliente|2019-10-13T14:43:40.074Z|user-story|2019-10-13T21:50:15.456Z|closed|832|835.0
1009|323|2593|Parsear archivo de noticias y generar un array de objetos Noticia|gestorCrearNoticia.fichero.parsear|2019-10-09T14:28:55.218Z|user-story|2019-10-09T15:36:25.590Z|closed|832|833.0
1009|323|2592||Reunión para dividir tareas|2019-10-09T13:36:24.836Z|Meeting|2019-10-09T15:08:40.022Z|closed|832|
1009|323|2591|El cliente debe sanear y comprobar las entradas de datos del usuario antes de usarlas.|clienteCLI.sanearEntradas|2019-10-08T20:20:24.111Z|user-story|2019-10-27T12:21:46.864Z|closed|832|835.0
1009|323|2575|El gestor debe tener una CLI que permita usarlo|gestorCLI|2019-10-06T19:37:58.984Z|feature|2019-10-13T21:49:52.805Z|closed|832|834.0
1009|323|2574|El cliente debe ofrecer una CLI que permita usarlo|clienteCLI|2019-10-06T19:37:28.773Z|feature|2019-10-08T20:23:15.494Z|closed|832|832.0
1009|323|2570|El gestor no debe devolver el contenido de la noticia si el usuario está autenticado como usuario Free|gestorDevuelveNoticia.extra|2019-10-06T16:47:02.919Z|feature|2019-11-03T00:52:44.131Z|closed|832|834.0
1009|323|2569|Una clase común a cliente y gestor para almacenar los datos de una noticia. Debe contener: * Título: cadena de texto con el título de la noticia. * Fecha: fecha de publicación de la noticia en formato DD/MM/YYYY. * Palabras clave: lista de palabras con los temas principales tratados por la noticia. * Contenido de la noticia: texto con el contenido de la noticia.|Crear tipo de datos noticia|2019-10-06T16:43:00.401Z|feature|2019-10-09T13:50:15.605Z|closed|832|833.0
1009|323|2568|El gestor debe poder devolver al cliente que lo solicite una lista de noticias que cumpla con el filtro de fecha especificado|gestorDevuelveNoticia.filtroFecha|2019-10-06T16:40:40.279Z|user-story|2019-10-20T16:02:49.053Z|closed|832|835.0
1009|323|2567|El gestor debe poder devolver al cliente que lo solicite una lista de noticias que cumpla con el filtro de palabra clave especificado|gestorDevuelveNoticia.filtroPalabraClave|2019-10-06T16:40:18.706Z|user-story|2019-10-20T18:17:44.125Z|closed|832|833.0
1009|323|2566|El gestor debe poder devolver al cliente que lo solicite una lista de noticias que cumpla con el filtro de temática especificado|gestorDevuelveNoticia.filtroTematica|2019-10-06T16:39:43.702Z|user-story|2019-10-20T17:02:25.127Z|closed|832|832.0
1009|323|2565|Se debe poder devolver una lista de noticias desde el gestor al cliente que lo solicite|gestorDevuelveNoticia|2019-10-06T16:38:47.499Z|feature|2019-11-03T00:52:44.043Z|closed|832|
1009|323|2563|Se debe de poder importar un fichero de noticias al gestor para crear varias noticias a la vez|gestorCrearNoticia.fichero|2019-10-06T16:36:32.988Z|user-story|2019-10-20T17:53:41.624Z|closed|832|832.0
1009|323|2562|Se debe poder crear una noticia a través de la consola del gestor|gestorCrearNoticia.consola|2019-10-06T16:35:52.576Z|user-story|2019-10-20T16:03:11.874Z|closed|832|834.0
1009|323|2561|Se debe poder crear noticias en el gestor|gestorCrearNoticia|2019-10-06T16:34:35.507Z|feature|2019-10-20T18:22:41.936Z|closed|832|
1009|323|2560|El cliente debe poder solicitar noticias al gestor ofreciendo las siguientes opciones en las consultas: * Por temática: Política, Economía o Deportes. * Por palabra clave: el usuario puede especificar una palabra. El Gestor devolverá al Cliente aquellas noticias en las que el campo ‘Palabras clave‘ contenga dicha palabra de búsqueda. * Por fecha, con los siguientes parámetros:   * Fecha de inicio: Si se especifica, se servirán noticias posteriores a esta fecha.   * Fecha de fin: Si se especifica, se servirán noticias anteriores a esta fecha.   * NOTA: se debe especificar al menos una fecha (de inicio o fin) o ambas.|clienteVisualizarNoticias.queryNoticias|2019-10-06T16:29:40.077Z|user-story|2019-10-13T18:13:01.426Z|closed|832|832.0
1009|323|2559|El cliente debe poder logearse en el gestor usando: *  Nombre de usuario *  Tipo de suscripción|clienteVisualizarNoticias.logearse|2019-10-06T16:25:31.479Z|user-story|2019-10-13T16:56:23.556Z|closed|832|832.0
1009|323|2558|El cliente debe poder imprimir por pantalla las noticias que le lleguen del gestor.|clienteVisualizarNoticias.imprimePantalla|2019-10-06T16:23:54.454Z|user-story|2019-10-15T12:56:11.938Z|closed|832|833.0
1009|323|2557||Conectar cliente con el gestor|2019-10-06T16:20:01.753Z|feature|2019-10-13T16:56:23.577Z|closed|832|832.0
1009|323|2556||Crear el gestor|2019-10-06T16:19:03.945Z|feature|2019-10-06T18:05:25.227Z|closed|832|
1009|323|2555||Crear el cliente|2019-10-06T16:18:46.568Z|feature|2019-10-06T18:05:25.005Z|closed|832|
1009|323|2554||Inicializar el repositorio|2019-10-06T16:18:14.188Z|user-story|2019-10-06T18:05:24.681Z|closed|832|832.0
1009|323|2553||Primera reuniรณn para decidir y asignar las tareas|2019-10-06T16:09:17.035Z|Meeting|2019-10-06T17:53:39.877Z|closed|832|
1027|325|3012|Creación de hilos según la petición|Completar threadGestor|2019-11-03T18:15:23.668Z|user-story|2019-11-03T18:59:11.097Z|closed|906|906.0
1027|325|3011|Pertenece a la clase Gestor|Añadir noticias añadidas a sus Arraylist correspondientes|2019-11-03T18:14:11.248Z|user-story|2019-11-03T19:15:39.812Z|closed|906|904.0
1027|325|3010||Método toString() clase Fecha|2019-11-03T18:08:16.375Z|user-story|2019-11-03T18:30:12.178Z|closed|906|904.0
1027|325|3009||Terminar interfaz Cliente|2019-11-03T18:04:35.766Z|user-story|2019-11-03T18:37:05.130Z|closed|906|905.0
1027|325|3008||Crear conexión clase Cliente|2019-11-03T18:04:16.637Z|user-story|2019-11-03T18:36:38.098Z|closed|906|905.0
1027|325|3002||Reubicación de archivos|2019-11-03T16:03:25.016Z|bug|2019-11-03T18:16:41.151Z|closed|906|906.0
1027|325|2955||Rectificar la clase noticia y los parámetros|2019-11-01T18:36:39.334Z|bug|2019-11-02T18:08:35.004Z|closed|906|904.0
1027|325|2954||Método comprobarFecha()|2019-11-01T18:35:41.946Z|bug|2019-11-01T21:30:49.799Z|closed|906|906.0
1027|325|2909|Este método se invoca así: fecha1.comprobarFecha(fecha2); Devolverá true si fecha1 es mayor que fecha2.|Función fechaMayor|2019-10-28T17:51:55.099Z|user-story|2019-10-30T16:40:46.451Z|closed|906|904.0
1027|325|2908|Esta función debe comprobar si el string que vamos a introducir en el setString que ya ha sido creado en la clase Fecha es correcto.|Función comprobarFecha|2019-10-28T17:50:52.874Z|user-story|2019-10-31T05:10:23.818Z|closed|906|906.0
1027|325|2907|Esta clase consta de dos atributos, uno sera un string llamado palabra y otro que sera un ArrayList de Integer llamado posiciones y crear los métodos get y set pertinentes.  Esta clase se usará para almacenar las posiciones las palabras  clave y la palabra en cuestión.|Clase auxiliar PalClave|2019-10-28T17:49:08.172Z|user-story|2019-11-03T12:24:57.983Z|closed|906|907.0
1027|325|2882|Meeting para la aclaración de nuevos conceptos.|Cuarto meeting|2019-10-26T20:14:21.739Z|Meeting|2019-10-26T20:16:21.045Z|closed|906|906.0
1027|325|2881||Corregir creación de noticias en la clase Gestor|2019-10-26T19:58:50.236Z|bug|2019-10-27T18:14:59.648Z|closed|906|905.0
1027|325|2818|Se crea una clase Fecha propia ya que la clase Date tiene la mayoría de métodos deprecados.|Crear clase Fecha|2019-10-21T17:36:36.409Z|user-story|2019-10-27T18:57:55.273Z|closed|906|904.0
1027|325|2817|Aclaración de las nuevas ideas y las nuevas implementaciones.|Tercer meeting|2019-10-21T17:33:34.163Z|Meeting|2019-10-21T17:34:11.389Z|closed|906|906.0
1027|325|2768||Eliminar src con el código|2019-10-19T15:49:47.784Z|workitem|2019-11-03T18:30:41.623Z|closed|906|906.0
1027|325|2767||Eliminar clases compiladas|2019-10-19T15:49:13.375Z|workitem|2019-11-03T18:31:46.286Z|closed|906|906.0
1027|325|2766||Crear Readme|2019-10-19T15:47:43.333Z|workitem|2019-11-03T19:32:48.917Z|closed|906|905.0
1027|325|2765||Crear memoria de la prática|2019-10-19T15:44:44.230Z|workitem|2019-11-03T19:32:59.870Z|closed|906|905.0
1027|325|2764|Le pasarán el ArrayList de noticias no ordenadas y el ArrayList de los elementos de la temática, es decir, lo que tiene que hacer es coger los elementos que están en los índices que te dicen en el ArrayList de las temáticas, en el ArrayList de los elementos del ArrayList no ordenado.  Devolverá los elementos seleccionados en un ArrayList.|Método: devolver por temática|2019-10-19T15:43:00.661Z|user-story|2019-11-03T18:19:55.837Z|closed|906|905.0
1027|325|2763|Recibirán como argumento el ArrayList de noticias ordenado por fechas, un String que será de fechas y un símbolo (+,-) que será un char. Tendrá que buscar en ese ArrayList las noticias que tengan una fecha mayor o menor que la que te dan.  Devolverá un ArrayList con las noticias seleccionadas.|Método: encontrar datos de una fecha|2019-10-19T15:40:21.827Z|user-story|2019-10-31T17:40:14.949Z|closed|906|904.0
1027|325|2762|Crear la entrada de datos que lea un fichero, la ruta (a determinar). Cuando esto sea posible, se hará el procesamiento de la información. El formato sera el siguiente: el texto tendrá un mínimo de cuatro lineas.  *  Soy el titulo ->                                           String *  08/16/2000 ->                                              String *  palabra1, palabra2, palabra2 ->                            ArrayList<String> *  El contenido sera a partir de aquí en adelante ->          String y puede ser varias lineas.|Creación de la entrada por fichero|2019-10-19T15:33:21.661Z|user-story|2019-10-27T18:14:58.990Z|closed|906|905.0
1027|325|2761|"Crear una nueva clase vacía para los métodos que podamos necesitar a lo largo de la práctica. El nombre sera ""auxiliares.java"" y no tendrá método main."|Clase de auxiliares|2019-10-19T15:30:07.059Z|user-story|2019-10-20T18:10:26.001Z|closed|906|906.0
1027|325|2760|Con lo nuevo dado en clase hasta el día de hoy, se tienen que modificar los planes respecto al proyecto. Hay que modificar las tareas y la implementación que se quiere hacer.|Segundo meeting|2019-10-19T15:15:43.489Z|Meeting|2019-10-19T16:07:37.793Z|closed|906|906.0
1027|325|2653||Login Cliente y tipo de busqueda|2019-10-12T13:45:03.005Z|user-story|2019-10-13T15:54:37.015Z|closed|906|904.0
1027|325|2652|Se crea la noticia (inicializa en Gestor) y se pasan los argumentos que se tienen de haberlos pedido por entrada standar.|Crear entrada de datos de Gestor y crear noticia|2019-10-12T13:20:48.824Z|user-story|2019-10-21T17:39:03.390Z|closed|906|906.0
1027|325|2651|Recibe como argumento los ArrayList del thread principal del gestor y además el mensaje al que tiene que responder. Encontrará los mensajes que se tienen que enviar y se meterán en un ArrayList de vuelta a aquel que lo pidió. Se iniciará la conexión y la sesión (según se vaya viendo y necesitando). Se creará el constructor del thread y la conexión necesaria, sacar el texto del mensaje y los datos necesarios para enviar la respuesta.|Thread de tratamiento de petición|2019-10-12T13:02:11.886Z|user-story|2019-10-27T18:14:58.309Z|closed|906|905.0
1027|325|2650|Es el encargado de realizar el tratamiento de las peticiones de los clientes. Su trabajo es leer la cola por la cual le llegarán las peticiones y con cada una crea un thread que se encargue de procesar la petición y devolver los  datos pedidos a través de una respuesta.  En este método se recibirán como argumento en el constructor cinco ArrayList que estarán compartidas evidentemente con el proceso Gestor Uno de ellos será un ArrayList de las Noticias ordenadas por fecha, otro de los elementos no ordenados, y a continuación, habrá tres ArrayList de enteros, uno por cada temática. Estas tendrán los índices del lugar del ArrayList de los elementos no ordenados donde se encuentra una noticia de esa temática. Este método se ejecutará hasta que el gestor se detenga. Estará en un bucle infinito mientras tanto.|Thread principal de Gestor|2019-10-12T12:58:38.157Z|user-story|2019-10-27T18:31:35.688Z|closed|906|905.0
1027|325|2635|Implementar la clase Noticia que se usará en las otras clases. Es un archivo .java.|Crear la clase Noticia|2019-10-11T13:21:32.402Z|user-story|2019-10-12T13:58:31.162Z|closed|906|905.0
1027|325|2634|Implementación de la clase Cliente. Pregunta el usuario y el tipo de cuenta que tiene: free o premium.|Cliente|2019-10-11T13:19:29.867Z|feature|2019-11-03T21:00:50.213Z|closed|906|
1027|325|2633|Implementación de la clase Gestor. Tiene que preguntar la noticia a añadir y todos sus campos. Después, añadirla a un arraylist.|Gestor|2019-10-11T13:18:01.617Z|feature|2019-11-03T21:01:15.208Z|closed|906|
1027|325|2589|Primer meeting para la puesta en marcha del proyecto. |Primer meeting|2019-10-08T14:16:00.794Z|Meeting|2019-10-08T20:37:16.585Z|closed|906|906.0
1010|333|2923||Creación del esqueleto de la práctica|2019-10-29T17:19:58.330Z|Doing;Meeting|2019-11-01T11:44:18.993Z|closed|839|
1010|333|2717||Crear archivo para la base de datos|2019-10-16T16:38:00.745Z|workitem|2019-10-17T08:35:37.862Z|closed|836|838.0
1010|333|2716||main|2019-10-16T16:35:21.819Z||2019-10-22T10:47:15.898Z|closed|838|
1010|333|2715|pues eso|Crear los archivos para la configuracion de OpenMQ|2019-10-16T16:18:58.135Z|To Do;workitem|2019-10-21T17:16:47.198Z|closed|836|839.0
1010|333|2714|Tenemos que tener hecho la configuracion y arranque del openmq|Reunion|2019-10-16T16:15:30.285Z|Meeting|2019-10-20T16:21:31.812Z|closed|836|
